nlat,nlon,nmag,ndepth,ndist,nrfAmp
5.30446,4.384935,5.6,4.62031871248445,6.71332943167764,2.67678661932841
4.902748,6.081627,6.6,3.58658397516614,4.6032704296746,3.5256428983955
5.266236,4.551223,5.6,10,6.0294719752403,3.27658375838817
5.707486,6.338092,6.2,13.3243013250781,4.97996557923701,3.1592722800262
5.88101,6.481035,5.9,6.83808375993889,5.14183669956766,2.70049434556533
5.378034,3.954286,5.6,9.26628408029127,8.11231081050216,3.51039636119765
4.280132,3.97366,5.5,10,5.46690772233524,2.36584303783927
5.85716,5.130528,5.5,12.8509720893847,5.27349470756202,2.61030335836054
5.859128,5.130666,6.1,10,5.27415157460533,3.51000917503555
4.324458,4.274679,6,9.0964059854874,5.48392626964317,2.99810246678531
5.787762,5.135205,5.8,3.75836324528173,5.24139881074211,2.15637653001669
5.857242,5.130961,6.6,11.0730936496245,5.27311278398847,4.15379906838826
6.045064,6.741698,5.9,6.87935772506376,5.43504825689058,3.36991473305388
4.853684,6.233802,6.3,3.67513869614562,4.65626511092848,2.90463352861517
5.876458,5.863451,6,8.03679488501384,4.94185943419398,3.00496921179246
5.80907,3.738064,6.6,10.7891542494545,6.75376248973383,4.8817947586355
4.786376,6.613273,7.8,6.24196350581785,4.89154361973636,4.84433038450453
4.795532,6.610792,5.7,6.47639852180729,4.89161404280568,5.0652713115909
4.78502,6.611316,6.9,7.72124999459244,4.8896585443368,3.94256646188751
4.778592,6.614548,5.5,6.28334173216119,4.89081787766596,3.93890468931372
4.780612,6.613076,5.9,7.90923046290685,4.89008483964806,4.03423596771071
4.793162,6.613258,5.6,5.83204301809741,4.8930699469284,2.48815211065483
4.782342,6.612789,5.8,11.3092904725945,4.89024276391389,2.48942610843592
4.886814,6.544734,6,4.64239921412814,4.86044419486164,2.61071855000045
4.817526,3.901508,5.8,10,6.09546173452779,2.89903948688916
5.425794,6.444037,6,7.40924059569693,4.93878743296505,3.11838785369187
4.909902,6.535216,7.9,5.06171342759745,4.8585609255406,4.51689805825705
4.887418,6.540216,6.3,10.8011472914416,4.85713012998049,4.84574229710833
4.300228,3.921306,5.5,10,5.46658672315117,2.88569457417614
4.554434,6.700636,5.5,6.64685521620536,4.91160302002537,2.68569942891702
4.800524,4.290302,6.4,3.5884076062661,6.05666568618249,3.28282580870156
4.849836,6.279206,6.7,4.58327996344581,4.67926285889616,3.23386829821663
5.430276,6.454081,5.9,11.0730936496245,4.94725249427778,3.04481346856405
5.76751,3.811011,5.6,9.49596875890988,7.21199457114737,3.952469723189
5.767554,3.811043,5.5,10.5878067378774,7.21218756075378,3.82164566704042
5.737208,6.404421,5.9,11.8329466245494,5.03025277665349,2.59095612716925
4.819442,6.186639,6.3,5.26973926853021,4.6259026565533,2.84315825005312
4.9021,4.236325,5.9,4.93752581844851,6.32807338657575,2.75429415912324
4.612534,6.760518,6.9,9.26628408029127,4.97504911283291,3.8163827338548
4.553648,4.32205,5.8,4.47321527660862,5.68782720193293,2.24176548191147
6.487718,4.075844,6,6.70528151644429,6.09095346581983,3.95818958526647
5.089564,6.226171,7.3,3.57476679569418,4.71123711227663,3.98558910614008
4.797736,6.610271,6.3,7.06727092375328,4.89169407437071,2.87405143142522
4.54358,4.301967,5.8,5.3840655990321,5.69388373234642,2.56607426918396
4.62759,6.762365,5.9,15.1622576928086,4.98044741689093,2.57668785046172
5.397058,4.23406,5.8,9.60252567789128,8.18129275764443,3.66328819000242
5.852024,5.132268,5.7,11.8329466245494,5.26977039339518,2.79065343326981
5.85171,5.131904,5.6,10,5.26999287070526,2.82572706968484
4.792988,6.613355,6.5,6.42548604469234,4.89310892357621,3.31831123397804
4.875072,6.551718,7.9,4.69410012078276,4.86309988160911,4.82123383432971
4.398124,3.225469,5.9,7.96639770196912,4.97618828059982,2.4360459795481
4.70453,6.671577,5.9,5.26973926853021,4.92091006914452,2.14686140200209
5.01404,4.203231,5.5,10,6.6641227068104,2.6231182890127
5.301402,4.394746,5.8,6.08475080729472,6.65962070869031,3.01420086471821
5.503824,5.632644,6.3,6.8331913962647,4.81839150282064,2.7905043103652
5.198142,6.254516,6.5,8.50274153727602,4.75608671666333,3.00742164375688
4.522774,4.333408,6.4,4.26193335311851,5.64389228479193,3.19183369967543
4.614372,4.360953,6.5,3.60330276242065,5.71657852491008,3.3532825639097
4.534814,3.211964,6.9,3.82040354033755,5.00003395492171,3.73644976765839
5.75232,5.384305,5.6,10,5.03401129042425,2.1738799827887
4.88011,6.493619,6.3,6.37673065048409,4.82094340831031,2.94520653126947
3.796998,6.502994,5.9,10,4.72739759640285,2.27449766249591
6.021578,6.79076,5.6,7.82011483099541,5.48042940287805,2.78458207842558
4.837272,6.607536,6,10.8374597377512,4.89860206626135,2.66969711265908
6.055172,6.722616,6.2,7.68621786840241,5.41932056542976,3.84466367839603
5.514254,3.899763,5.7,8.12711509291959,8.02444259762405,3.47421931312075
6.053482,4.676813,5.5,10,5.96894743790961,3.23632568458155
4.546432,5.251558,6.5,6.83808375993889,4.78555627632115,3.03007681415249
6.02373,3.236228,5.6,8.12711509291959,5.53550476436082,3.05630092118146
5.71551,5.604363,6.1,8.97711717502623,4.91432385554396,2.59578770900105
5.274098,6.209305,5.5,9.90637587387333,4.75915094889008,2.17201054133013
5.275402,6.209354,5.9,8.66461382804384,4.75959245457382,2.17209542701758
5.260852,6.253617,5.7,10,4.77491715389146,2.39935579979454
5.113508,6.272013,5.8,8.97711717502623,4.74033663005585,2.32963283894262
5.114136,6.270949,5.7,9.26628408029127,4.7399671434851,2.28186629033012
5.153532,6.248119,5.8,10.8928862144381,4.73982902841832,2.29430307605512
4.534694,4.322775,6.3,4.56551855061659,5.66611033326782,3.03734926844278
4.732178,6.665962,5.7,8.30482023721841,4.92256944048747,2.16606742933274
5.348996,4.388577,5.6,8.30482023721841,6.7735039100968,3.28491560927603
4.945764,4.246965,5.9,8.72502869549156,6.40568997147319,3.2983153871671
4.274218,4.015721,5.5,10,5.47163490024928,2.1231850256545
4.339292,4.279704,6,7.56304195516401,5.49542928157759,2.76408615867059
4.33925,4.279383,6.9,6.91009536168288,5.49555128914253,3.76498392783794
6.024162,6.786346,5.7,7.82011483099541,5.47626289857453,2.96799871300096
4.33562,4.280306,5.9,7.44921859773347,5.49165806286189,2.67683730573803
5.110086,6.250658,6.9,7.06727092375328,4.72867711268352,3.76270777601004
4.806626,6.118495,5.5,10,4.59335838330438,2.22502444389662
6.196418,3.632886,6.2,10,6.15197788524191,4.84557500195047
6.19659,3.632958,6.3,15.1622576928086,6.15197700245778,5.0105596921017
6.195544,3.633708,5.6,15.1622576928086,6.15412630562509,5.00991776604693
4.765762,4.860622,5.9,10,5.18420135348194,2.88091381717215
5.789578,5.714223,5.8,10,4.91752852359536,2.41608699049788
3.78346,4.61984,5.9,9.26628408029127,4.9897413930118,2.33055300074611
6.020502,3.229884,5.7,8.12711509291959,5.52664669797512,3.24279357040682
6.034688,3.214125,6.2,8.97711717502623,5.51209509474945,4.34451960368144
4.708232,6.673767,6.8,4.48855858751312,4.92358971505083,3.4341198882858
6.035214,3.215195,5.8,9.60252567789128,5.51353679698021,3.65344139205399
3.87172,4.742568,6.5,8.50274153727602,4.96959838469095,3.14896066333213
5.258374,4.099389,6.2,8.30482023721841,8.01984648460584,4.35449837886491
5.755386,5.572058,5.6,11.0730936496245,4.94347561892502,2.11692850545806
4.583426,4.31289,5.7,4.84388641095318,5.73057469129809,2.16764979095282
4.91956,6.524781,6.2,10,4.85293425420223,2.66828362569979
5.349786,3.946772,5.7,10,7.87645200267956,3.44214395397346
5.341028,4.05912,5.7,4.63314204014563,8.76196417497227,3.02676966246447
5.878476,6.477194,5.5,5.77235974402372,5.13807558119545,1.85774659000077
4.944204,6.22118,5.7,10,4.67093171473757,2.10789238635976
6.04644,3.333341,5.9,10,5.6721016438911,3.30051928787757
6.073074,3.390127,5.7,8.30482023721841,5.76206107942056,3.92181805259633
4.974154,6.204313,6.6,9.26628408029127,4.6704362878656,3.49184223679755
6.080624,6.709196,6.8,14.3067655807339,5.41583793117845,4.64910401319691
4.369994,4.2824,5.7,6.98634424763128,5.52350476733825,2.46938794186736
4.633508,6.68728,5.8,8.82192920433391,4.91794273046174,2.30124981868788
5.283092,4.067355,5.5,10,8.20170176884629,4.68044828920139
5.298182,4.079908,6.9,5.08005416422128,8.36289395340604,4.93595728418706
5.306468,4.028244,5.5,8.7179574772686,8.24408373648125,2.94808247204557
5.226036,4.133447,5.5,6.24196350581785,7.73357096608664,3.3834199919489
4.518146,6.796041,6.1,3.69218831515538,4.98201636072204,2.24385812948826
4.585024,3.234579,5.9,4.09157803355385,5.03404448714163,2.26728766399748
5.274348,4.090282,6.8,6.3244990733086,8.15320298999682,5.0652713115909
4.691718,4.266145,5.7,5.0332908544691,5.91871634537876,2.60699197755809
4.608962,3.237735,6,10,5.04385325302516,2.9132683220794
4.393794,3.223382,6,7.82011483099541,4.97344203170476,2.74054479694793
4.377494,6.799257,6,3.83544122199863,4.95057755229686,2.54584962075348
4.994302,4.195073,6,8.97711717502623,6.62250092198474,3.54924459871421
4.45264,3.235857,5.8,8.30482023721841,4.99875533212066,2.29651539687888
4.289906,4.266644,5.9,8.97711717502623,5.45562902621458,2.87110766492029
5.937622,3.874247,5.8,9.21109471538202,7.30156397176989,4.5236016185444
5.222538,6.246286,6.5,10.4795163714469,4.75954242822411,3.13113348027707
4.86632,6.477451,5.7,6.42548604469234,4.80638022929202,1.9016848108355
4.548936,6.731002,5.7,7.08829130738193,4.93500167454086,2.24072799265625
4.010326,6.640157,6.6,10,4.79115436549519,3.10281869833433
4.292178,4.26735,5.6,10,5.45739793354067,2.12703223796495
4.904426,6.532109,6.4,6.52963608491131,4.85491925446756,2.92527434648311
5.008196,6.219844,5.9,4.87073449713553,4.68639492290289,2.39353528678851
4.592406,3.26539,5.6,8.40101966147034,5.06498545863678,2.72835206963879
4.592528,3.266256,5.7,11.8329466245494,5.06584482229686,2.85998848502624
6.088868,6.68857,7.7,10,5.39955520923277,5.0652713115909
