nlat,nlon,nmag,ndepth,ndist,nrfAmp
6.03163,3.266661,5.8,8.97711717502623,6.47087366157555,3.3770047754252
4.410716,4.276985,6.2,8.97711717502623,5.15850872283082,3.52996521061478
5.137564,5.945455,5.5,11.0730936496245,4.81842349509293,3.20533695374532
6.030004,3.270887,5.6,8.30482023721841,6.48324888814567,3.20917844820864
6.03069,3.270215,5.7,7.68621786840241,6.48152100111118,3.24024723441367
5.136862,5.94648,6.6,10,4.81853636882092,2.72423999725681
6.032788,3.269254,6.5,8.50274153727602,6.47970940979279,4.11654169678646
5.124772,6.476443,5.6,8.97711717502623,5.14768928668951,2.36524982361837
4.409866,4.279932,6.9,9.26628408029127,5.15629076560395,4.30639658978291
4.817226,3.913558,5.6,10,5.71551298021381,3.22529456445637
5.628834,6.288428,5.7,10,5.24000789586507,2.63783617979314
5.356796,4.181781,5.8,12.0959569335983,6.1633010583803,3.21248699868782
5.7734,5.206,6.5,9.60252567789128,5.14532857157137,3.84795919707227
5.52713,6.426429,5.8,8.72502869549156,5.30879590699299,3.18689061725278
4.857032,6.299375,6.1,5.22516857506527,4.9035481051407,2.37858688143087
5.339524,4.010884,5.6,6.52963608491131,6.54119010998386,3.55984983782186
4.81635,4.287426,6.7,3.59694475922988,5.41923720144464,3.49138109088205
5.261812,4.110524,5.6,5.82749447260297,6.16716383238996,2.67434592125672
4.50344,4.293991,6.2,6.52963608491131,5.2022466041845,2.89701343350732
4.702322,3.234427,5.8,10,5.256467270882,2.62369784267691
4.04767,5.850913,7.1,6.47639852180729,4.51837925769315,3.65616859961293
5.764214,5.727797,7.2,7.44921859773347,5.05789781428767,4.35255304710465
5.834614,5.746053,5.5,7.50162768541421,5.10241914677078,4.92742357524214
4.383808,4.282481,5.6,7.15338279036696,5.14008215125095,2.54247098156588
4.917872,6.295079,6.9,7.56304195516401,4.92225436992676,3.80608520938805
4.665252,6.752475,6.1,10,5.16708741262049,3.24473453979106
5.31603,4.06367,6.6,5.18290759291577,6.3679469796238,3.91185576795885
4.632362,6.693857,6,10,5.10431429833804,3.00205694863293
4.387894,4.286943,5.8,5.93716115965187,5.13980868288957,2.64114965099672
5.07291,6.176359,6.1,8.72502869549156,4.90500202257727,2.79170818805661
3.8849,3.768842,6.2,9.18106407865092,4.97815236851246,3.24651693073674
4.875096,6.547595,5.8,6.76992492528846,5.09547630404975,3.11725362169157
3.98885,6.394489,6.3,10,4.729997419168,2.79719707492948
5.496072,5.936505,6.7,5.74592874253472,4.9686321872491,3.24718854322103
3.914188,3.637397,6,10,4.98330788263011,2.92478669471447
5.07793,6.268621,6.5,8.97711717502623,4.96493215016727,3.77091350419536
5.889522,6.410867,6.2,4.2051216126569,5.51685781844035,3.77056014461815
4.604806,4.366712,6.1,3.61619099552485,5.2096426823933,3.89281117017054
5.839446,6.42781,6.7,6.0141048861498,5.50230521817534,3.89774689818778
4.687184,3.228443,5.6,10,5.24229167638278,3.03674026014888
4.571824,6.761244,5.8,11.7898235189233,5.12621562020609,2.99676741464441
5.376478,3.930663,6.6,10,6.82158825893088,5.08839180160196
5.712986,4.963182,6.3,9.26628408029127,5.25854320986857,3.94463971352794
4.894096,6.532454,6.1,7.06727092375328,5.09113619826102,3.51448038818505
4.89379,6.532532,5.5,6.47639852180729,5.09106674446546,2.83823902213575
6.079552,6.585463,7.2,4.44845147833289,5.87838273256949,4.26940183683356
5.45875,6.206014,6.4,7.34361135573556,5.0898300902324,3.2196724580178
4.695568,3.266049,5.8,5.8562746878442,5.27934786194725,2.82842908035139
4.388554,4.284162,6.3,6.83808375993889,5.141776228595,3.71796028092289
4.019038,6.644987,5.9,10,4.84435446404613,2.29982899093507
4.671116,4.263955,5.7,6.83808375993889,5.33350900571024,2.83015017817339
